lat,lon,id,name,geometry,index_right,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,LSOA name,10th percentile (£),20th percentile (£),30th percentile (£),40th percentile (£),50th percentile (£),60th percentile (£),70th percentile (£),80th percentile (£),90th percentile (£),Percentage of occupied addresses with income information (%),Population,IMD Score,Station Name,Start Count,End Count,Total Demand,Normalized Demand
51.45682,-0.202802,BikePoints_704,"Mexfield Road, East Putney",POINT (-0.202802 51.45682),4803,E01004511,Wandsworth 010B,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010B," 19,629 "," 28,052 "," 34,583 "," 41,209 ",49268.0," 58,854 "," 69,321 "," 83,884 "," 114,561 ",97.8,1517.0,8.1,"Mexfield Road, East Putney",3093.0,2630,5723.0,0.044857776628181315
51.459715,-0.212145,BikePoints_705,"Upper Richmond Road, Putney",POINT (-0.212145 51.459715),4850,E01004507,Wandsworth 014E,E02000936,Wandsworth 014,E09000032,Wandsworth,Wandsworth 014E," 15,153 "," 23,619 "," 31,039 "," 37,780 ",44528.0," 52,023 "," 61,852 "," 75,308 "," 100,826 ",96.7,2406.0,8.7,"Upper Richmond Road, Putney",4303.0,4208,8511.0,0.06671056034989536
51.502153,-0.083632,BikePoints_706,"Snowsfields, London Bridge",POINT (-0.083632 51.502153),4182,E01003981,Southwark 006F,E02000812,Southwark 006,E09000028,Southwark,Southwark 006F," 8,853 "," 13,433 "," 18,337 "," 23,171 ",27856.0," 34,009 "," 42,368 "," 51,971 "," 70,245 ",96.4,2285.0,26.5,"Snowsfields, London Bridge",15360.0,16183,31543.0,0.24723900894333795
51.490217,-0.215087,BikePoints_707,"Barons Court Station, West Kensington",POINT (-0.215087 51.490217),1986,E01001889,Hammersmith and Fulham 014A,E02000385,Hammersmith and Fulham 014,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 014A," 14,004 "," 22,209 "," 29,210 "," 34,749 ",41579.0," 49,730 "," 57,648 "," 71,598 "," 100,266 ",96.3,1342.0,19.9,"Barons Court Station, West Kensington",14121.0,14102,28223.0,0.221216325314898
51.46161,-0.216145,BikePoints_708,"Disraeli Road, Putney",POINT (-0.216145 51.46161),4853,E01004609,Wandsworth 010E,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010E," 18,925 "," 26,314 "," 33,571 "," 40,101 ",48223.0," 55,264 "," 64,861 "," 77,599 "," 109,555 ",97.4,2092.0,11.2,"Disraeli Road, Putney",6529.0,6556,13085.0,0.102562293758475
51.463211,-0.21555,BikePoints_709,"Montserrat Road , Putney",POINT (-0.21555 51.463211),4853,E01004609,Wandsworth 010E,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010E," 18,925 "," 26,314 "," 33,571 "," 40,101 ",48223.0," 55,264 "," 64,861 "," 77,599 "," 109,555 ",97.4,2092.0,11.2,"Montserrat Road , Putney",3744.0,3905,7649.0,0.05995406839576426
51.474392,-0.163347,BikePoints_710,"Albert Bridge Road, Battersea Park",POINT (-0.163347 51.474392),4704,E01004577,Wandsworth 003C,E02000925,Wandsworth 003,E09000032,Wandsworth,Wandsworth 003C," 13,317 "," 20,695 "," 25,468 "," 30,613 ",36107.0," 43,088 "," 51,172 "," 65,264 "," 88,223 ",97.3,2054.0,14.3,"Albert Bridge Road, Battersea Park",12537.0,12105,24642.0,0.1931478825216921
51.483356,-0.216305,BikePoints_711,"Everington Street, Fulham",POINT (-0.216305 51.483356),2008,E01001886,Hammersmith and Fulham 016A,E02000387,Hammersmith and Fulham 016,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 016A," 12,075 "," 18,035 "," 21,208 "," 26,705 ",30498.0," 35,543 "," 40,801 "," 51,783 "," 71,138 ",96.3,1396.0,25.9,"Everington Street, Fulham",6992.0,6956,13948.0,0.10932662387032552
51.518541,-0.034903,BikePoints_712,"Mile End Stadium, Mile End",POINT (-0.034903 51.518541),4528,E01004270,Tower Hamlets 014B,E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,Tower Hamlets 014B," 9,638 "," 15,017 "," 19,738 "," 23,189 ",28746.0," 34,348 "," 41,126 "," 52,092 "," 68,224 ",96.8,2957.0,22.3,"Mile End Stadium, Mile End",9879.0,9356,19235.0,0.15076696373284423
51.541007,-0.14326,BikePoints_713,"Hawley Crescent, Camden Town",POINT (-0.14326 51.541007),950,E01000863,Camden 021A,E02000186,Camden 021,E09000007,Camden,Camden 021A," 10,680 "," 18,408 "," 24,044 "," 29,627 ",35844.0," 41,760 "," 50,552 "," 62,540 "," 90,797 ",90.0,2003.0,34.4,"Hawley Crescent, Camden Town",5016.0,4984,10000.0,0.0783815771940963
51.473116,-0.137235,BikePoints_714,"Stewart's Road, Wandsworth Road",POINT (-0.137235 51.473116),4763,E01035499,Wandsworth 039C,E02007084,Wandsworth 039,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Stewart's Road, Wandsworth Road",5107.0,4491,9598.0,0.07523063779089363
51.51563,-0.049067,BikePoints_715,"Aylward Street, Stepney",POINT (-0.049067 51.51563),4467,E01004289,Tower Hamlets 016C,E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,Tower Hamlets 016C," 10,239 "," 15,313 "," 18,708 "," 21,733 ",25103.0," 29,498 "," 35,408 "," 42,904 "," 50,910 ",98.4,2182.0,34.6,"Aylward Street, Stepney",6681.0,6031,12712.0,0.09963866092913522
51.515427,-0.023565,BikePoints_716,"Stainsby Road , Poplar",POINT (-0.023565 51.515427),4447,E01035692,Tower Hamlets 024E,E02000887,Tower Hamlets 024,E09000030,Tower Hamlets,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Stainsby Road , Poplar",9364.0,8700,18064.0,0.14158848104341556
51.536585,-0.075885,BikePoints_717,"Dunston Road , Haggerston",POINT (-0.075885 51.536585),1898,E01001773,Hackney 025E,E02000369,Hackney 025,E09000012,Hackney,Hackney 025E," 12,003 "," 16,802 "," 21,461 "," 25,794 ",30593.0," 35,469 "," 42,285 "," 53,314 "," 69,763 ",98.2,2731.0,38.2,"Dunston Road , Haggerston",16033.0,14775,30808.0,0.2414779630195719
51.535716,-0.060291,BikePoints_718,"Ada Street, Hackney Central",POINT (-0.060291 51.535716),1905,E01033712,Hackney 023G,E02000367,Hackney 023,E09000012,Hackney,Hackney 023G," 11,953 "," 15,846 "," 19,091 "," 22,864 ",27910.0," 33,729 "," 41,630 "," 52,969 "," 69,887 ",96.6,1836.0,33.4,"Ada Street, Hackney Central",9943.0,10306,20249.0,0.1587148556603256
51.536424,-0.054162,BikePoints_719,"Victoria Park Road, Hackney Central",POINT (-0.054162 51.536424),1862,E01001837,Hackney 023B,E02000367,Hackney 023,E09000012,Hackney,Hackney 023B," 15,373 "," 22,309 "," 27,114 "," 33,612 ",38189.0," 43,626 "," 50,239 "," 59,032 "," 73,317 ",97.6,1583.0,17.1,"Victoria Park Road, Hackney Central",9251.0,8865,18116.0,0.14199606524482486
51.487244,-0.205279,BikePoints_720,"Star Road, West Kensington",POINT (-0.205279 51.487244),2017,E01001911,Hammersmith and Fulham 015D,E02000386,Hammersmith and Fulham 015,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 015D," 9,173 "," 13,974 "," 17,520 "," 20,677 ",23372.0," 26,937 "," 30,397 "," 35,543 "," 46,539 ",96.9,1729.0,34.6,"Star Road, West Kensington",9568.0,9074,18642.0,0.14611893620523433
51.536039,-0.026262,BikePoints_721,"Wendon Street, Old Ford",POINT (-0.026262 51.536039),4538,E01032764,Tower Hamlets 004E,E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,Tower Hamlets 004E," 11,507 "," 16,124 "," 20,649 "," 24,838 ",29835.0," 35,765 "," 43,758 "," 53,436 "," 71,007 ",97.5,2449.0,22.2,"Wendon Street, Old Ford",5712.0,5437,11149.0,0.08738762041369796
51.524583,-0.058631,BikePoints_722,"Finnis Street, Bethnal Green",POINT (-0.058631 51.524583),4458,E01004206,Tower Hamlets 013B,E02000876,Tower Hamlets 013,E09000030,Tower Hamlets,Tower Hamlets 013B," 9,893 "," 13,300 "," 16,407 "," 19,767 ",23334.0," 26,552 "," 31,899 "," 38,430 "," 45,158 ",97.8,1515.0,43.1,"Finnis Street, Bethnal Green",6260.0,5563,11823.0,0.09267053871658006
51.46822,-0.190346,BikePoints_723,"Stephendale Road, Sands End",POINT (-0.190346 51.46822),1953,E01001938,Hammersmith and Fulham 025D,E02000396,Hammersmith and Fulham 025,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 025D," 9,676 "," 14,177 "," 19,265 "," 23,790 ",28465.0," 33,735 "," 40,770 "," 50,419 "," 67,719 ",97.6,1572.0,27.5,"Stephendale Road, Sands End",11372.0,10717,22089.0,0.17313706586403932
51.457991,-0.184806,BikePoints_724,"Alma Road, Wandsworth",POINT (-0.184806 51.457991),4838,E01004510,Wandsworth 012B,E02000934,Wandsworth 012,E09000032,Wandsworth,Wandsworth 012B," 17,237 "," 25,582 "," 32,745 "," 38,970 ",45580.0," 54,458 "," 64,030 "," 82,051 "," 104,322 ",98.1,2229.0,8.8,"Alma Road, Wandsworth",3825.0,2721,6546.0,0.05130858043125544
51.491327,-0.096518,BikePoints_725,"Walworth Square, Walworth",POINT (-0.096518 51.491327),4119,E01033876,Southwark 012H,E02000818,Southwark 012,E09000028,Southwark,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Walworth Square, Walworth",15220.0,15034,30254.0,0.23713562364301893
51.47505,-0.150908,BikePoints_726,"Alfreda Street, Battersea Park",POINT (-0.150908 51.47505),4776,E01004563,Wandsworth 039E,E02007084,Wandsworth 039,E09000032,Wandsworth,Wandsworth 002C," 10,408 "," 14,680 "," 18,109 "," 21,254 ",25268.0," 28,848 "," 33,274 "," 40,423 "," 51,438 ",97.9,2263.0,30.5,"Alfreda Street, Battersea Park",9709.0,9487,19196.0,0.15046127558178726
51.475698,-0.205876,BikePoints_727,"Chesilton Road, Fulham",POINT (-0.205876 51.475698),1959,E01001949,Hammersmith and Fulham 021C,E02000392,Hammersmith and Fulham 021,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 021C," 13,939 "," 25,420 "," 34,142 "," 42,551 ",52060.0," 66,136 "," 87,431 "," 115,306 "," 202,532 ",97.3,1575.0,8.0,"Chesilton Road, Fulham",10295.0,9851,20146.0,0.1579075254152264
51.461999,-0.20624,BikePoints_728,"Putney Bridge Road, East Putney",POINT (-0.20624 51.461999),4868,E01035490,Wandsworth 010H,E02000932,Wandsworth 010,E09000032,Wandsworth,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Putney Bridge Road, East Putney",3575.0,3349,6924.0,0.05427140404919228
51.478939,-0.208485,BikePoints_729,"St. Peter's Terrace, Fulham",POINT (-0.208485 51.478939),1975,E01001902,Hammersmith and Fulham 019C,E02000390,Hammersmith and Fulham 019,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 019C," 13,728 "," 19,076 "," 23,767 "," 30,848 ",36838.0," 42,444 "," 50,342 "," 63,035 "," 88,024 ",96.8,1616.0,15.7,"St. Peter's Terrace, Fulham",11845.0,10548,22393.0,0.17551986581073983
51.492084,-0.229116,BikePoints_730,"Bridge Avenue, Hammersmith",POINT (-0.229116 51.492084),2010,E01001899,Hammersmith and Fulham 013D,E02000384,Hammersmith and Fulham 013,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 013D," 9,778 "," 15,679 "," 20,089 "," 23,836 ",28805.0," 32,900 "," 37,898 "," 47,786 "," 68,746 ",97.7,1459.0,43.2,"Bridge Avenue, Hammersmith",14197.0,14493,28690.0,0.2248767449698623
51.477276,-0.18921,BikePoints_731,"Michael Road, Walham Green",POINT (-0.18921 51.477276),2026,E01035486,Hammersmith and Fulham 023G,E02000394,Hammersmith and Fulham 023,E09000013,Hammersmith and Fulham,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Michael Road, Walham Green",6755.0,6656,13411.0,0.10511753317500255
51.506304,-0.087262,BikePoints_732,"Duke Street Hill, London Bridge",POINT (-0.087262 51.506304),4190,E01033884,Southwark 035A,E02006941,Southwark 035,E09000028,Southwark,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Duke Street Hill, London Bridge",35119.0,37669,72788.0,0.5705238240803882
51.505426,-0.150817,BikePoints_733,"Park Lane, Mayfair",POINT (-0.150817 51.505426),4988,E01004761,Westminster 018D,E02000977,Westminster 018,E09000033,Westminster,Westminster 018D," 9,466 "," 16,006 "," 22,857 "," 29,687 ",38876.0," 47,354 "," 58,329 "," 82,309 "," 173,644 ",88.3,2356.0,8.5,"Park Lane, Mayfair",6434.0,6288,12722.0,0.09971704250632932
51.462305,-0.175407,BikePoints_734,"Plough Terrace, Clapham Junction",POINT (-0.175407 51.462305),4765,E01004515,Wandsworth 012D,E02000934,Wandsworth 012,E09000032,Wandsworth,Wandsworth 012D," 12,184 "," 19,084 "," 25,007 "," 31,335 ",37199.0," 44,173 "," 50,848 "," 64,320 "," 83,644 ",98.3,1755.0,14.8,"Plough Terrace, Clapham Junction",5489.0,5197,10686.0,0.0837585533896113
51.464894,-0.173029,BikePoints_735,"Grant Road East, Clapham Junction",POINT (-0.173029 51.464894),4812,E01004537,Wandsworth 007B,E02000929,Wandsworth 007,E09000032,Wandsworth,Wandsworth 007B," 12,011 "," 16,468 "," 20,232 "," 23,988 ",27493.0," 32,304 "," 37,471 "," 44,943 "," 59,347 ",98.6,1846.0,33.4,"Grant Road East, Clapham Junction",10871.0,11147,22018.0,0.17258055666596123
51.50659,-0.216104,BikePoints_736,"Queensdale Road, Shepherd's Bush",POINT (-0.216104 51.50659),1956,E01001944,Hammersmith and Fulham 004B,E02000375,Hammersmith and Fulham 004,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 004B," 9,514 "," 13,809 "," 17,030 "," 20,277 ",22979.0," 26,394 "," 30,342 "," 35,397 "," 46,131 ",96.0,1722.0,43.0,"Queensdale Road, Shepherd's Bush",3701.0,4041,7742.0,0.06068301706366935
51.479932,-0.194116,BikePoints_737,"Fulham Broadway, Walham Green",POINT (-0.194116 51.479932),2011,E01001920,Hammersmith and Fulham 020A,E02000391,Hammersmith and Fulham 020,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 020A," 10,610 "," 16,730 "," 22,833 "," 26,355 ",30601.0," 35,327 "," 41,460 "," 52,447 "," 87,390 ",97.5,1405.0,31.1,"Fulham Broadway, Walham Green",22881.0,23117,45998.0,0.36053957877740417
51.475142,-0.187278,BikePoints_738,"Imperial Road, Sands End",POINT (-0.187278 51.475142),2013,E01001923,Hammersmith and Fulham 020D,E02000391,Hammersmith and Fulham 020,E09000013,Hammersmith and Fulham,Hammersmith and Fulham 020D," 13,607 "," 20,451 "," 25,696 "," 30,843 ",38501.0," 47,979 "," 65,106 "," 84,813 "," 126,544 ",95.4,1580.0,17.6,"Imperial Road, Sands End",7528.0,6880,14408.0,0.11293217642125394
51.481765,-0.185273,BikePoints_739,"Hortensia Road, West Brompton",POINT (-0.185273 51.481765),3009,E01002913,Kensington and Chelsea 021E,E02000597,Kensington and Chelsea 021,E09000020,Kensington and Chelsea,Kensington and Chelsea 021E," 9,215 "," 16,320 "," 22,720 "," 26,614 ",33023.0," 42,251 "," 53,768 "," 75,464 "," 118,049 ",92.0,2241.0,18.0,"Hortensia Road, West Brompton",10346.0,10097,20443.0,0.16023545825789107
51.510928,-0.214594,BikePoints_740,"Sirdar Road, Avondale",POINT (-0.214594 51.510928),3006,E01002870,Kensington and Chelsea 005A,E02000581,Kensington and Chelsea 005,E09000020,Kensington and Chelsea,Kensington and Chelsea 005A," 11,987 "," 17,020 "," 20,260 "," 23,557 ",27289.0," 30,442 "," 33,570 "," 36,844 "," 46,416 ",96.5,1435.0,41.4,"Sirdar Road, Avondale",1800.0,1734,3534.0,0.02770004938039363
51.512981,-0.219486,BikePoints_741,"Freston Road, Avondale",POINT (-0.219486 51.512981),3017,E01002877,Kensington and Chelsea 003B,E02000579,Kensington and Chelsea 003,E09000020,Kensington and Chelsea,Kensington and Chelsea 003B," 12,014 "," 15,787 "," 18,954 "," 22,541 ",26618.0," 29,827 "," 34,479 "," 40,351 "," 53,997 ",98.3,1623.0,41.2,"Freston Road, Avondale",3938.0,4131,8069.0,0.0632460946379163
51.515108,-0.208565,BikePoints_742,"Blenheim Crescent, Ladbroke Grove",POINT (-0.208565 51.515108),2954,E01002874,Kensington and Chelsea 007D,E02000583,Kensington and Chelsea 007,E09000020,Kensington and Chelsea,Kensington and Chelsea 007D," 12,293 "," 17,643 "," 22,482 "," 28,118 ",33754.0," 42,717 "," 53,384 "," 77,479 "," 129,913 ",95.6,1267.0,20.0,"Blenheim Crescent, Ladbroke Grove",9117.0,8977,18094.0,0.14182362577499785
51.460792,-0.212607,BikePoints_743,"Oxford Road, Putney",POINT (-0.212607 51.460792),4853,E01004609,Wandsworth 010E,E02000932,Wandsworth 010,E09000032,Wandsworth,Wandsworth 010E," 18,925 "," 26,314 "," 33,571 "," 40,101 ",48223.0," 55,264 "," 64,861 "," 77,599 "," 109,555 ",97.4,2092.0,11.2,"Oxford Road, Putney",2547.0,2465,5012.0,0.039284846489681065
51.467454,-0.172293,BikePoints_744,"Ingrave Street, Clapham Junction",POINT (-0.172293 51.467454),4766,E01004536,Wandsworth 008B,E02000930,Wandsworth 008,E09000032,Wandsworth,Wandsworth 008B," 10,137 "," 16,332 "," 20,174 "," 24,412 ",29313.0," 35,243 "," 41,197 "," 50,476 "," 66,412 ",83.0,2776.0,23.5,"Ingrave Street, Clapham Junction",3105.0,3446,6551.0,0.051347771219852484
51.478169,-0.182435,BikePoints_745,"Upcerne Road, West Chelsea",POINT (-0.182435 51.478169),2939,E01002841,Kensington and Chelsea 021B,E02000597,Kensington and Chelsea 021,E09000020,Kensington and Chelsea,Kensington and Chelsea 021B," 11,567 "," 16,501 "," 21,169 "," 26,493 ",30004.0," 38,165 "," 46,547 "," 58,093 "," 88,877 ",95.2,1282.0,26.5,"Upcerne Road, West Chelsea",6238.0,5686,11924.0,0.09346219264624042
51.479573,-0.179038,BikePoints_746,"Lots Road, West Chelsea",POINT (-0.179038 51.479573),2939,E01002841,Kensington and Chelsea 021B,E02000597,Kensington and Chelsea 021,E09000020,Kensington and Chelsea,Kensington and Chelsea 021B," 11,567 "," 16,501 "," 21,169 "," 26,493 ",30004.0," 38,165 "," 46,547 "," 58,093 "," 88,877 ",95.2,1282.0,26.5,"Lots Road, West Chelsea",6590.0,6244,12834.0,0.10059491617090319
51.487964,-0.161765,BikePoints_747,"Ormonde Gate, Chelsea",POINT (-0.161765 51.487964),3026,E01002901,Kensington and Chelsea 018C,E02000594,Kensington and Chelsea 018,E09000020,Kensington and Chelsea,Kensington and Chelsea 018C," 12,737 "," 20,861 "," 25,956 "," 31,167 ",38143.0," 46,911 "," 58,883 "," 91,026 "," 182,871 ",94.1,1277.0,16.5,"Ormonde Gate, Chelsea",8557.0,8557,17114.0,0.1341422312099764
51.537277,-0.079201,BikePoints_748,"Hertford Road, De Beauvoir Town",POINT (-0.079201 51.537277),1826,E01035642,Hackney 025G,E02000369,Hackney 025,E09000012,Hackney,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Hertford Road, De Beauvoir Town",11854.0,10401,22255.0,0.17443820004546132
51.539328,-0.074284,BikePoints_749,"Haggerston Road, Haggerston",POINT (-0.074284 51.539328),1869,E01035650,Hackney 031C,E02007109,Hackney 031,E09000012,Hackney,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,"Haggerston Road, Haggerston",13117.0,12988,26105.0,0.2046151072651884
51.471095,-0.15785,BikePoints_750,"Culvert Road, Battersea",POINT (-0.15785 51.471095),4710,E01004539,Wandsworth 003A,E02000925,Wandsworth 003,E09000032,Wandsworth,Wandsworth 003A," 11,074 "," 15,094 "," 18,612 "," 21,270 ",24158.0," 27,342 "," 30,760 "," 36,475 "," 45,986 ",98.0,2118.0,34.1,"Culvert Road, Battersea",4559.0,4387,8946.0,0.07012015895783855
51.516128,-0.120909,BikePoints_751,"Newton Street, Covent Garden",POINT (-0.120909 51.516128),953,E01000918,Camden 028C,E02000193,Camden 028,E09000007,Camden,Camden 028C," 10,172 "," 15,905 "," 20,492 "," 24,604 ",28610.0," 34,147 "," 39,472 "," 50,133 "," 70,329 ",89.3,2520.0,20.7,"Newton Street, Covent Garden",7068.0,7596,14664.0,0.11493874479742282
51.515117,-0.173712,BikePoints_752,"London Street, Paddington",POINT (-0.173712 51.515117),4972,E01033594,Westminster 015G,E02000974,Westminster 015,E09000033,Westminster,Westminster 015G," 14,554 "," 19,879 "," 25,338 "," 28,943 ",33615.0," 37,361 "," 44,740 "," 57,396 "," 95,250 ",91.7,1449.0,29.3,"London Street, Paddington",27277.0,24052,51329.0,0.4023247975795769
51.452997,-0.148651,BikePoints_753,"Clapham South, Clapham South",POINT (-0.148651 51.452997),4829,E01004476,Wandsworth 021C,E02000943,Wandsworth 021,E09000032,Wandsworth,Wandsworth 021C," 14,995 "," 21,034 "," 25,614 "," 31,566 ",38161.0," 47,596 "," 57,059 "," 72,730 "," 98,927 ",97.8,1910.0,13.6,"Clapham South, Clapham South",8989.0,8777,17766.0,0.1392527100430315
51.5129,-0.214762,BikePoints_754,"Grenfell Road, Avondale",POINT (-0.214762 51.5129),2958,E01002881,Kensington and Chelsea 005E,E02000581,Kensington and Chelsea 005,E09000020,Kensington and Chelsea,Kensington and Chelsea 005E," 10,567 "," 15,405 "," 18,332 "," 22,235 ",25858.0," 29,835 "," 35,452 "," 41,095 "," 52,002 ",97.5,1159.0,40.5,"Grenfell Road, Avondale",4914.0,4884,9798.0,0.07679826933477556
51.485121,-0.174971,BikePoints_755,"The Vale, Chelsea",POINT (-0.174971 51.485121),3013,E01002911,Kensington and Chelsea 019D,E02000595,Kensington and Chelsea 019,E09000020,Kensington and Chelsea,Kensington and Chelsea 019D," 11,777 "," 20,211 "," 29,073 "," 38,432 ",47783.0," 64,033 "," 89,992 "," 143,399 "," 265,069 ",93.3,1745.0,12.5,"The Vale, Chelsea",12200.0,11922,24122.0,0.1890720405075991
51.475153,-0.159169,BikePoints_756,"Prince of Wales Drive, Battersea Park",POINT (-0.159169 51.475153),4869,E01004560,Wandsworth 001A,E02000923,Wandsworth 001,E09000032,Wandsworth,Wandsworth 001A," 12,183 "," 18,858 "," 24,739 "," 30,699 ",37781.0," 45,763 "," 55,072 "," 73,300 "," 112,971 ",96.4,2178.0,17.4,"Prince of Wales Drive, Battersea Park",7749.0,7672,15421.0,0.12087223019101591
51.487958,-0.187404,BikePoints_757,"Harcourt Terrace, West Brompton",POINT (-0.187404 51.487958),2991,E01002896,Kensington and Chelsea 020C,E02000596,Kensington and Chelsea 020,E09000020,Kensington and Chelsea,Kensington and Chelsea 020C," 9,714 "," 18,492 "," 27,021 "," 37,915 ",49669.0," 65,244 "," 91,588 "," 127,280 "," 196,297 ",91.4,1748.0,10.3,"Harcourt Terrace, West Brompton",12005.0,11013,23018.0,0.18041871438537085
51.51787,-0.201005,BikePoints_758,"Westbourne Park Road, Portobello",POINT (-0.201005 51.51787),2933,E01002829,Kensington and Chelsea 004A,E02000580,Kensington and Chelsea 004,E09000020,Kensington and Chelsea,Kensington and Chelsea 004A," 12,244 "," 18,242 "," 23,621 "," 27,128 ",30779.0," 35,028 "," 41,264 "," 49,239 "," 80,336 ",96.0,1301.0,34.5,"Westbourne Park Road, Portobello",6439.0,5953,12392.0,0.09713045045892413
51.524561,-0.165668,BikePoints_759,"Broadley Terrace, Marylebone",POINT (-0.165668 51.524561),4915,E01004659,Westminster 008A,E02000967,Westminster 008,E09000033,Westminster,Westminster 008A," 11,763 "," 19,213 "," 25,891 "," 31,320 ",38503.0," 47,802 "," 60,565 "," 79,432 "," 118,215 ",88.5,2338.0,7.6,"Broadley Terrace, Marylebone",6136.0,5205,11341.0,0.08889254669582461
51.524309,-0.201234,BikePoints_760,"Elgin Avenue, Maida Hill",POINT (-0.201234 51.524309),4926,E01004675,Westminster 005B,E02000964,Westminster 005,E09000033,Westminster,Westminster 005B," 12,634 "," 18,008 "," 21,570 "," 25,505 ",29914.0," 33,884 "," 38,591 "," 46,350 "," 61,318 ",97.7,2560.0,33.0,"Elgin Avenue, Maida Hill",8953.0,8626,17579.0,0.1377869745495019
